ip1_1;ip1_2;ip1_3;ip1_4;ip1_port;ip2_1;ip2_2;ip2_3;ip2_4;ip2_port;anomaly
219;196;206;31;49287;192;168;0;102;80;20
219;196;206;31;45495;192;168;0;102;80;20
219;196;206;31;12925;192;168;0;102;80;20
219;196;206;31;9335;192;168;0;102;80;20
219;196;206;31;43830;192;168;0;102;80;20
219;196;206;31;56276;192;168;0;102;80;20
219;196;206;31;39256;192;168;0;102;80;20
219;196;206;31;3633;192;168;0;102;80;20
219;196;206;31;30153;192;168;0;102;80;20
219;196;206;31;36656;192;168;0;102;80;20
219;196;206;31;45139;192;168;0;102;80;20
219;196;206;31;17702;192;168;0;102;80;20
219;196;206;31;6363;192;168;0;102;80;20
219;196;206;31;65464;192;168;0;102;80;20
219;196;206;31;52786;192;168;0;102;80;20
219;196;206;31;2879;192;168;0;102;80;20
219;196;206;31;13695;192;168;0;102;80;20
219;196;206;31;9679;192;168;0;102;80;20
219;196;206;31;30682;192;168;0;102;80;20
219;196;206;31;55840;192;168;0;102;80;20
219;196;206;31;1778;192;168;0;102;80;20
219;196;206;31;6130;192;168;0;102;80;20
219;196;206;31;13506;192;168;0;102;80;20
219;196;206;31;36036;192;168;0;102;80;20
219;196;206;31;45247;192;168;0;102;80;20
219;196;206;31;12635;192;168;0;102;80;20
219;196;206;31;9047;192;168;0;102;80;20
219;196;206;31;65463;192;168;0;102;80;20
219;196;206;31;17702;192;168;0;102;80;20
219;196;206;31;23412;192;168;0;102;80;20
219;196;206;31;1071;192;168;0;102;80;20
219;196;206;31;1325;192;168;0;102;80;20
219;196;206;31;13518;192;168;0;102;80;20
219;196;206;31;8447;192;168;0;102;80;20
219;196;206;31;30107;192;168;0;102;80;20
219;196;206;31;58986;192;168;0;102;80;20
219;196;206;31;36078;192;168;0;102;80;20
219;196;206;31;28227;192;168;0;102;80;20
219;196;206;31;48441;192;168;0;102;80;20
219;196;206;31;17153;192;168;0;102;80;20
219;196;206;31;5173;192;168;0;102;80;20
219;196;206;31;25991;192;168;0;102;80;20
219;196;206;31;61880;192;168;0;102;80;20
219;196;206;31;62719;192;168;0;102;80;20
219;196;206;31;10141;192;168;0;102;80;20
219;196;206;31;61459;192;168;0;102;80;20
219;196;206;31;44233;192;168;0;102;80;20
219;196;206;31;6395;192;168;0;102;80;20
219;196;206;31;15901;192;168;0;102;80;20
219;196;206;31;8213;192;168;0;102;80;20
219;196;206;31;25164;192;168;0;102;80;20
219;196;206;31;62975;192;168;0;102;80;20
219;196;206;31;34854;192;168;0;102;80;20
219;196;206;31;38258;192;168;0;102;80;20
219;196;206;31;31588;192;168;0;102;80;20
219;196;206;31;59920;192;168;0;102;80;20
219;196;206;31;6233;192;168;0;102;80;20
219;196;206;31;13992;192;168;0;102;80;20
219;196;206;31;40507;192;168;0;102;80;20
219;196;206;31;1386;192;168;0;102;80;20
219;196;206;31;40804;192;168;0;102;80;20
219;196;206;31;28940;192;168;0;102;80;20
219;196;206;31;4301;192;168;0;102;80;20
219;196;206;31;43943;192;168;0;102;80;20
219;196;206;31;16062;192;168;0;102;80;20
219;196;206;31;8045;192;168;0;102;80;20
219;196;206;31;64693;192;168;0;102;80;20
219;196;206;31;3859;192;168;0;102;80;20
219;196;206;31;35870;192;168;0;102;80;20
219;196;206;31;46307;192;168;0;102;80;20
219;196;206;31;42152;192;168;0;102;80;20
219;196;206;31;62512;192;168;0;102;80;20
219;196;206;31;13809;192;168;0;102;80;20
219;196;206;31;59566;192;168;0;102;80;20
219;196;206;31;12636;192;168;0;102;80;20
219;196;206;31;46313;192;168;0;102;80;20
219;196;206;31;50250;192;168;0;102;80;20
219;196;206;31;28988;192;168;0;102;80;20
219;196;206;31;44620;192;168;0;102;80;20
219;196;206;31;55095;192;168;0;102;80;20
219;196;206;31;28025;192;168;0;102;80;20
219;196;206;31;12090;192;168;0;102;80;20
219;196;206;31;47647;192;168;0;102;80;20
219;196;206;31;24698;192;168;0;102;80;20
219;196;206;31;47807;192;168;0;102;80;20
219;196;206;31;62859;192;168;0;102;80;20
219;196;206;31;60384;192;168;0;102;80;20
219;196;206;31;21255;192;168;0;102;80;20
219;196;206;31;35237;192;168;0;102;80;20
219;196;206;31;48484;192;168;0;102;80;20
219;196;206;31;34465;192;168;0;102;80;20
219;196;206;31;30544;192;168;0;102;80;20
219;196;206;31;31062;192;168;0;102;80;20
219;196;206;31;63850;192;168;0;102;80;20
219;196;206;31;53183;192;168;0;102;80;20
219;196;206;31;12710;192;168;0;102;80;20
219;196;206;31;39452;192;168;0;102;80;20
219;196;206;31;16924;192;168;0;102;80;20
219;196;206;31;42643;192;168;0;102;80;20
219;196;206;31;59287;192;168;0;102;80;20
219;196;206;31;30406;192;168;0;102;80;20
219;196;206;31;20867;192;168;0;102;80;20
219;196;206;31;29510;192;168;0;102;80;20
219;196;206;31;578;192;168;0;102;80;20
219;196;206;31;32031;192;168;0;102;80;20
219;196;206;31;48060;192;168;0;102;80;20
219;196;206;31;17613;192;168;0;102;80;20
219;196;206;31;20961;192;168;0;102;80;20
219;196;206;31;55469;192;168;0;102;80;20
219;196;206;31;45655;192;168;0;102;80;20
219;196;206;31;35916;192;168;0;102;80;20
219;196;206;31;57548;192;168;0;102;80;20
219;196;206;31;56561;192;168;0;102;80;20
219;196;206;31;25515;192;168;0;102;80;20
219;196;206;31;56230;192;168;0;102;80;20
219;196;206;31;15550;192;168;0;102;80;20
219;196;206;31;37608;192;168;0;102;80;20
219;196;206;31;19999;192;168;0;102;80;20
219;196;206;31;17166;192;168;0;102;80;20
219;196;206;31;43679;192;168;0;102;80;20
219;196;206;31;27396;192;168;0;102;80;20
219;196;206;31;54676;192;168;0;102;80;20
219;196;206;31;12962;192;168;0;102;80;20
219;196;206;31;8730;192;168;0;102;80;20
219;196;206;31;257;192;168;0;102;80;20
219;196;206;31;46914;192;168;0;102;80;20
219;196;206;31;9774;192;168;0;102;80;20
219;196;206;31;12902;192;168;0;102;80;20
219;196;206;31;5601;192;168;0;102;80;20
219;196;206;31;56515;192;168;0;102;80;20
219;196;206;31;36678;192;168;0;102;80;20
219;196;206;31;45232;192;168;0;102;80;20
219;196;206;31;13534;192;168;0;102;80;20
219;196;206;31;2099;192;168;0;102;80;20
219;196;206;31;52564;192;168;0;102;80;20
219;196;206;31;38706;192;168;0;102;80;20
219;196;206;31;14597;192;168;0;102;80;20
219;196;206;31;37092;192;168;0;102;80;20
219;196;206;31;41380;192;168;0;102;80;20
219;196;206;31;17181;192;168;0;102;80;20
219;196;206;31;14328;192;168;0;102;80;20
219;196;206;31;9109;192;168;0;102;80;20
219;196;206;31;54706;192;168;0;102;80;20
219;196;206;31;65200;192;168;0;102;80;20
219;196;206;31;2288;192;168;0;102;80;20
219;196;206;31;20916;192;168;0;102;80;20
219;196;206;31;48220;192;168;0;102;80;20
219;196;206;31;31621;192;168;0;102;80;20
219;196;206;31;35548;192;168;0;102;80;20
219;196;206;31;1407;192;168;0;102;80;20
219;196;206;31;53514;192;168;0;102;80;20
219;196;206;31;26959;192;168;0;102;80;20
219;196;206;31;26713;192;168;0;102;80;20
219;196;206;31;30430;192;168;0;102;80;20
219;196;206;31;30286;192;168;0;102;80;20
219;196;206;31;65460;192;168;0;102;80;20
219;196;206;31;3845;192;168;0;102;80;20
219;196;206;31;62431;192;168;0;102;80;20
219;196;206;31;45971;192;168;0;102;80;20
219;196;206;31;64172;192;168;0;102;80;20
219;196;206;31;59891;192;168;0;102;80;20
219;196;206;31;35378;192;168;0;102;80;20
219;196;206;31;14492;192;168;0;102;80;20
219;196;206;31;22539;192;168;0;102;80;20
219;196;206;31;33291;192;168;0;102;80;20
219;196;206;31;38165;192;168;0;102;80;20
219;196;206;31;27810;192;168;0;102;80;20
219;196;206;31;15350;192;168;0;102;80;20
219;196;206;31;39661;192;168;0;102;80;20
219;196;206;31;29158;192;168;0;102;80;20
219;196;206;31;8078;192;168;0;102;80;20
219;196;206;31;47122;192;168;0;102;80;20
219;196;206;31;45728;192;168;0;102;80;20
219;196;206;31;8068;192;168;0;102;80;20
219;196;206;31;30663;192;168;0;102;80;20
219;196;206;31;63073;192;168;0;102;80;20
219;196;206;31;55618;192;168;0;102;80;20
219;196;206;31;1249;192;168;0;102;80;20
219;196;206;31;23557;192;168;0;102;80;20
219;196;206;31;35775;192;168;0;102;80;20
219;196;206;31;14893;192;168;0;102;80;20
219;196;206;31;53821;192;168;0;102;80;20
219;196;206;31;5692;192;168;0;102;80;20
219;196;206;31;58153;192;168;0;102;80;20
219;196;206;31;20651;192;168;0;102;80;20
219;196;206;31;41048;192;168;0;102;80;20
219;196;206;31;35684;192;168;0;102;80;20
219;196;206;31;48389;192;168;0;102;80;20
219;196;206;31;58113;192;168;0;102;80;20
219;196;206;31;56850;192;168;0;102;80;20
219;196;206;31;33397;192;168;0;102;80;20
219;196;206;31;6791;192;168;0;102;80;20
219;196;206;31;49834;192;168;0;102;80;20
219;196;206;31;45822;192;168;0;102;80;20
219;196;206;31;57220;192;168;0;102;80;20
219;196;206;31;37748;192;168;0;102;80;20
219;196;206;31;60712;192;168;0;102;80;20
219;196;206;31;19951;192;168;0;102;80;20
219;196;206;31;31172;192;168;0;102;80;20
219;196;206;31;24457;192;168;0;102;80;20
219;196;206;31;43597;192;168;0;102;80;20
219;196;206;31;35815;192;168;0;102;80;20
219;196;206;31;60563;192;168;0;102;80;20
219;196;206;31;51921;192;168;0;102;80;20
219;196;206;31;39627;192;168;0;102;80;20
219;196;206;31;8296;192;168;0;102;80;20
219;196;206;31;43914;192;168;0;102;80;20
219;196;206;31;57993;192;168;0;102;80;20
219;196;206;31;3169;192;168;0;102;80;20
219;196;206;31;20073;192;168;0;102;80;20
219;196;206;31;20514;192;168;0;102;80;20
219;196;206;31;54537;192;168;0;102;80;20
219;196;206;31;58859;192;168;0;102;80;20
219;196;206;31;29474;192;168;0;102;80;20
219;196;206;31;30641;192;168;0;102;80;20
219;196;206;31;324;192;168;0;102;80;20
219;196;206;31;52593;192;168;0;102;80;20
219;196;206;31;47765;192;168;0;102;80;20
219;196;206;31;18352;192;168;0;102;80;20
219;196;206;31;58685;192;168;0;102;80;20
219;196;206;31;41288;192;168;0;102;80;20
219;196;206;31;4492;192;168;0;102;80;20
219;196;206;31;468;192;168;0;102;80;20
219;196;206;31;55261;192;168;0;102;80;20
219;196;206;31;9732;192;168;0;102;80;20
219;196;206;31;42101;192;168;0;102;80;20
219;196;206;31;50499;192;168;0;102;80;20
219;196;206;31;61953;192;168;0;102;80;20
219;196;206;31;44975;192;168;0;102;80;20
219;196;206;31;15477;192;168;0;102;80;20
219;196;206;31;31577;192;168;0;102;80;20
219;196;206;31;33758;192;168;0;102;80;20
219;196;206;31;5683;192;168;0;102;80;20
219;196;206;31;23234;192;168;0;102;80;20
219;196;206;31;53569;192;168;0;102;80;20
219;196;206;31;17642;192;168;0;102;80;20
219;196;206;31;60582;192;168;0;102;80;20
219;196;206;31;30122;192;168;0;102;80;20
219;196;206;31;25887;192;168;0;102;80;20
219;196;206;31;56620;192;168;0;102;80;20
219;196;206;31;56373;192;168;0;102;80;20
219;196;206;31;930;192;168;0;102;80;20
219;196;206;31;6604;192;168;0;102;80;20
219;196;206;31;22835;192;168;0;102;80;20
219;196;206;31;40640;192;168;0;102;80;20
219;196;206;31;42248;192;168;0;102;80;20
219;196;206;31;13031;192;168;0;102;80;20
219;196;206;31;20777;192;168;0;102;80;20
219;196;206;31;29661;192;168;0;102;80;20
219;196;206;31;31487;192;168;0;102;80;20
219;196;206;31;33203;192;168;0;102;80;20
219;196;206;31;47284;192;168;0;102;80;20
219;196;206;31;26658;192;168;0;102;80;20
219;196;206;31;63399;192;168;0;102;80;20
219;196;206;31;4361;192;168;0;102;80;20
219;196;206;31;57097;192;168;0;102;80;20
219;196;206;31;7670;192;168;0;102;80;20
219;196;206;31;34879;192;168;0;102;80;20
219;196;206;31;52338;192;168;0;102;80;20
219;196;206;31;52967;192;168;0;102;80;20
219;196;206;31;14086;192;168;0;102;80;20
219;196;206;31;33736;192;168;0;102;80;20
219;196;206;31;4811;192;168;0;102;80;20
219;196;206;31;28725;192;168;0;102;80;20
219;196;206;31;6638;192;168;0;102;80;20
219;196;206;31;61147;192;168;0;102;80;20
219;196;206;31;6286;192;168;0;102;80;20
219;196;206;31;31652;192;168;0;102;80;20
219;196;206;31;60218;192;168;0;102;80;20
219;196;206;31;6117;192;168;0;102;80;20
219;196;206;31;42879;192;168;0;102;80;20
219;196;206;31;54411;192;168;0;102;80;20
219;196;206;31;26957;192;168;0;102;80;20
219;196;206;31;19138;192;168;0;102;80;20
219;196;206;31;34752;192;168;0;102;80;20
219;196;206;31;37226;192;168;0;102;80;20
219;196;206;31;4058;192;168;0;102;80;20
219;196;206;31;17323;192;168;0;102;80;20
219;196;206;31;26721;192;168;0;102;80;20
219;196;206;31;22741;192;168;0;102;80;20
219;196;206;31;62407;192;168;0;102;80;20
219;196;206;31;58168;192;168;0;102;80;20
219;196;206;31;36261;192;168;0;102;80;20
219;196;206;31;21393;192;168;0;102;80;20
219;196;206;31;48105;192;168;0;102;80;20
219;196;206;31;11387;192;168;0;102;80;20
219;196;206;31;38222;192;168;0;102;80;20
219;196;206;31;48642;192;168;0;102;80;20
219;196;206;31;61754;192;168;0;102;80;20
219;196;206;31;9528;192;168;0;102;80;20
219;196;206;31;49096;192;168;0;102;80;20
219;196;206;31;53554;192;168;0;102;80;20
219;196;206;31;13048;192;168;0;102;80;20
219;196;206;31;7002;192;168;0;102;80;20
219;196;206;31;63706;192;168;0;102;80;20
219;196;206;31;37500;192;168;0;102;80;20
219;196;206;31;38700;192;168;0;102;80;20
219;196;206;31;17710;192;168;0;102;80;20
219;196;206;31;33374;192;168;0;102;80;20
219;196;206;31;53629;192;168;0;102;80;20
219;196;206;31;59751;192;168;0;102;80;20
219;196;206;31;62632;192;168;0;102;80;20
219;196;206;31;21884;192;168;0;102;80;20
219;196;206;31;54451;192;168;0;102;80;20
219;196;206;31;7017;192;168;0;102;80;20
219;196;206;31;55501;192;168;0;102;80;20
219;196;206;31;2253;192;168;0;102;80;20
219;196;206;31;31686;192;168;0;102;80;20
219;196;206;31;40073;192;168;0;102;80;20
219;196;206;31;2713;192;168;0;102;80;20
192;168;0;102;59725;34;107;247;156;443;20
219;196;206;31;29348;192;168;0;102;80;20
219;196;206;31;60988;192;168;0;102;80;20
34;107;247;156;443;192;168;0;102;59725;20
219;196;206;31;14478;192;168;0;102;80;20
219;196;206;31;62679;192;168;0;102;80;20
219;196;206;31;42256;192;168;0;102;80;20
219;196;206;31;1027;192;168;0;102;80;20
219;196;206;31;53320;192;168;0;102;80;20
219;196;206;31;14848;192;168;0;102;80;20
219;196;206;31;37399;192;168;0;102;80;20
219;196;206;31;1743;192;168;0;102;80;20
219;196;206;31;41366;192;168;0;102;80;20
219;196;206;31;35555;192;168;0;102;80;20
219;196;206;31;36239;192;168;0;102;80;20
219;196;206;31;26668;192;168;0;102;80;20
219;196;206;31;36985;192;168;0;102;80;20
219;196;206;31;41391;192;168;0;102;80;20
219;196;206;31;3945;192;168;0;102;80;20
219;196;206;31;30832;192;168;0;102;80;20
219;196;206;31;19713;192;168;0;102;80;20
219;196;206;31;42150;192;168;0;102;80;20
219;196;206;31;30196;192;168;0;102;80;20
219;196;206;31;63066;192;168;0;102;80;20
219;196;206;31;9314;192;168;0;102;80;20
219;196;206;31;60011;192;168;0;102;80;20
219;196;206;31;40100;192;168;0;102;80;20
219;196;206;31;27304;192;168;0;102;80;20
219;196;206;31;58420;192;168;0;102;80;20
219;196;206;31;21210;192;168;0;102;80;20
219;196;206;31;53465;192;168;0;102;80;20
219;196;206;31;2283;192;168;0;102;80;20
219;196;206;31;3153;192;168;0;102;80;20
219;196;206;31;7844;192;168;0;102;80;20
219;196;206;31;32924;192;168;0;102;80;20
219;196;206;31;12955;192;168;0;102;80;20
219;196;206;31;24605;192;168;0;102;80;20
219;196;206;31;18968;192;168;0;102;80;20
219;196;206;31;32169;192;168;0;102;80;20
219;196;206;31;9505;192;168;0;102;80;20
219;196;206;31;38401;192;168;0;102;80;20
219;196;206;31;64608;192;168;0;102;80;20
219;196;206;31;8333;192;168;0;102;80;20
219;196;206;31;25093;192;168;0;102;80;20
219;196;206;31;40626;192;168;0;102;80;20
219;196;206;31;31825;192;168;0;102;80;20
219;196;206;31;2860;192;168;0;102;80;20
219;196;206;31;2598;192;168;0;102;80;20
219;196;206;31;60605;192;168;0;102;80;20
219;196;206;31;10464;192;168;0;102;80;20
219;196;206;31;14612;192;168;0;102;80;20
219;196;206;31;19586;192;168;0;102;80;20
219;196;206;31;37279;192;168;0;102;80;20
219;196;206;31;59454;192;168;0;102;80;20
219;196;206;31;13598;192;168;0;102;80;20
219;196;206;31;13869;192;168;0;102;80;20
219;196;206;31;61981;192;168;0;102;80;20
219;196;206;31;51541;192;168;0;102;80;20
219;196;206;31;50988;192;168;0;102;80;20
219;196;206;31;13792;192;168;0;102;80;20
219;196;206;31;64581;192;168;0;102;80;20
219;196;206;31;33194;192;168;0;102;80;20
219;196;206;31;26358;192;168;0;102;80;20
219;196;206;31;6539;192;168;0;102;80;20
219;196;206;31;60435;192;168;0;102;80;20
219;196;206;31;52757;192;168;0;102;80;20
219;196;206;31;39671;192;168;0;102;80;20
219;196;206;31;6825;192;168;0;102;80;20
219;196;206;31;47202;192;168;0;102;80;20
219;196;206;31;57286;192;168;0;102;80;20
219;196;206;31;50897;192;168;0;102;80;20
219;196;206;31;47747;192;168;0;102;80;20
219;196;206;31;61394;192;168;0;102;80;20
219;196;206;31;44075;192;168;0;102;80;20
219;196;206;31;44634;192;168;0;102;80;20
219;196;206;31;38715;192;168;0;102;80;20
219;196;206;31;9178;192;168;0;102;80;20
219;196;206;31;3902;192;168;0;102;80;20
219;196;206;31;63956;192;168;0;102;80;20
219;196;206;31;546;192;168;0;102;80;20
219;196;206;31;56309;192;168;0;102;80;20
219;196;206;31;14159;192;168;0;102;80;20
219;196;206;31;13339;192;168;0;102;80;20
219;196;206;31;11543;192;168;0;102;80;20
219;196;206;31;2053;192;168;0;102;80;20
219;196;206;31;55545;192;168;0;102;80;20
219;196;206;31;60239;192;168;0;102;80;20
219;196;206;31;62244;192;168;0;102;80;20
219;196;206;31;45990;192;168;0;102;80;20
219;196;206;31;20688;192;168;0;102;80;20
219;196;206;31;28248;192;168;0;102;80;20
219;196;206;31;48044;192;168;0;102;80;20
219;196;206;31;27290;192;168;0;102;80;20
219;196;206;31;57076;192;168;0;102;80;20
219;196;206;31;53247;192;168;0;102;80;20
219;196;206;31;31355;192;168;0;102;80;20
219;196;206;31;2857;192;168;0;102;80;20
219;196;206;31;4285;192;168;0;102;80;20
219;196;206;31;41599;192;168;0;102;80;20
219;196;206;31;27791;192;168;0;102;80;20
219;196;206;31;20608;192;168;0;102;80;20
219;196;206;31;16121;192;168;0;102;80;20
219;196;206;31;4994;192;168;0;102;80;20
219;196;206;31;49825;192;168;0;102;80;20
219;196;206;31;30385;192;168;0;102;80;20
219;196;206;31;16015;192;168;0;102;80;20
219;196;206;31;50221;192;168;0;102;80;20
219;196;206;31;26758;192;168;0;102;80;20
219;196;206;31;33742;192;168;0;102;80;20
219;196;206;31;2110;192;168;0;102;80;20
219;196;206;31;16984;192;168;0;102;80;20
219;196;206;31;65230;192;168;0;102;80;20
219;196;206;31;40284;192;168;0;102;80;20
219;196;206;31;36805;192;168;0;102;80;20
219;196;206;31;39466;192;168;0;102;80;20
219;196;206;31;4101;192;168;0;102;80;20
219;196;206;31;35824;192;168;0;102;80;20
219;196;206;31;472;192;168;0;102;80;20
219;196;206;31;54377;192;168;0;102;80;20
219;196;206;31;44915;192;168;0;102;80;20
219;196;206;31;36163;192;168;0;102;80;20
219;196;206;31;5224;192;168;0;102;80;20
219;196;206;31;38872;192;168;0;102;80;20
219;196;206;31;2766;192;168;0;102;80;20
219;196;206;31;35158;192;168;0;102;80;20
219;196;206;31;33791;192;168;0;102;80;20
219;196;206;31;27064;192;168;0;102;80;20
219;196;206;31;3546;192;168;0;102;80;20
219;196;206;31;30876;192;168;0;102;80;20
219;196;206;31;37967;192;168;0;102;80;20
219;196;206;31;46346;192;168;0;102;80;20
219;196;206;31;47736;192;168;0;102;80;20
219;196;206;31;37878;192;168;0;102;80;20
219;196;206;31;31218;192;168;0;102;80;20
219;196;206;31;48782;192;168;0;102;80;20
219;196;206;31;24241;192;168;0;102;80;20
219;196;206;31;18931;192;168;0;102;80;20
219;196;206;31;58572;192;168;0;102;80;20
219;196;206;31;21459;192;168;0;102;80;20
219;196;206;31;37608;192;168;0;102;80;20
219;196;206;31;35475;192;168;0;102;80;20
219;196;206;31;16587;192;168;0;102;80;20
219;196;206;31;11708;192;168;0;102;80;20
219;196;206;31;58132;192;168;0;102;80;20
219;196;206;31;21956;192;168;0;102;80;20
219;196;206;31;6870;192;168;0;102;80;20
219;196;206;31;11463;192;168;0;102;80;20
219;196;206;31;49052;192;168;0;102;80;20
219;196;206;31;49443;192;168;0;102;80;20
219;196;206;31;16147;192;168;0;102;80;20
219;196;206;31;42360;192;168;0;102;80;20
219;196;206;31;60721;192;168;0;102;80;20
219;196;206;31;63603;192;168;0;102;80;20
219;196;206;31;2310;192;168;0;102;80;20
219;196;206;31;65447;192;168;0;102;80;20
219;196;206;31;65248;192;168;0;102;80;20
219;196;206;31;64734;192;168;0;102;80;20
219;196;206;31;25077;192;168;0;102;80;20
219;196;206;31;55387;192;168;0;102;80;20
219;196;206;31;29608;192;168;0;102;80;20
219;196;206;31;37774;192;168;0;102;80;20
219;196;206;31;24447;192;168;0;102;80;20
219;196;206;31;5949;192;168;0;102;80;20
219;196;206;31;7821;192;168;0;102;80;20
219;196;206;31;9877;192;168;0;102;80;20
219;196;206;31;51981;192;168;0;102;80;20
219;196;206;31;12208;192;168;0;102;80;20
219;196;206;31;36019;192;168;0;102;80;20
219;196;206;31;1883;192;168;0;102;80;20
219;196;206;31;30681;192;168;0;102;80;20
219;196;206;31;27536;192;168;0;102;80;20
219;196;206;31;32135;192;168;0;102;80;20
219;196;206;31;6186;192;168;0;102;80;20
219;196;206;31;13522;192;168;0;102;80;20
219;196;206;31;18301;192;168;0;102;80;20
219;196;206;31;8281;192;168;0;102;80;20
219;196;206;31;58363;192;168;0;102;80;20
219;196;206;31;54661;192;168;0;102;80;20
219;196;206;31;46681;192;168;0;102;80;20
219;196;206;31;52166;192;168;0;102;80;20
219;196;206;31;47143;192;168;0;102;80;20
219;196;206;31;12300;192;168;0;102;80;20
219;196;206;31;29512;192;168;0;102;80;20
219;196;206;31;10887;192;168;0;102;80;20
219;196;206;31;64669;192;168;0;102;80;20
219;196;206;31;52216;192;168;0;102;80;20
219;196;206;31;21411;192;168;0;102;80;20
219;196;206;31;24468;192;168;0;102;80;20
219;196;206;31;54762;192;168;0;102;80;20
219;196;206;31;29449;192;168;0;102;80;20
219;196;206;31;16344;192;168;0;102;80;20
219;196;206;31;15355;192;168;0;102;80;20
219;196;206;31;23462;192;168;0;102;80;20
219;196;206;31;46046;192;168;0;102;80;20
219;196;206;31;22730;192;168;0;102;80;20
219;196;206;31;47391;192;168;0;102;80;20
219;196;206;31;15797;192;168;0;102;80;20
219;196;206;31;39916;192;168;0;102;80;20
219;196;206;31;28790;192;168;0;102;80;20
219;196;206;31;23210;192;168;0;102;80;20
219;196;206;31;3032;192;168;0;102;80;20
219;196;206;31;16301;192;168;0;102;80;20
219;196;206;31;56266;192;168;0;102;80;20
219;196;206;31;51447;192;168;0;102;80;20
219;196;206;31;63494;192;168;0;102;80;20
219;196;206;31;6373;192;168;0;102;80;20
219;196;206;31;25781;192;168;0;102;80;20
219;196;206;31;6246;192;168;0;102;80;20
219;196;206;31;36097;192;168;0;102;80;20
219;196;206;31;446;192;168;0;102;80;20
219;196;206;31;59540;192;168;0;102;80;20
219;196;206;31;52387;192;168;0;102;80;20
219;196;206;31;16036;192;168;0;102;80;20
219;196;206;31;9726;192;168;0;102;80;20
219;196;206;31;52850;192;168;0;102;80;20
219;196;206;31;2721;192;168;0;102;80;20
219;196;206;31;29999;192;168;0;102;80;20
219;196;206;31;27463;192;168;0;102;80;20
219;196;206;31;3416;192;168;0;102;80;20
219;196;206;31;31981;192;168;0;102;80;20
219;196;206;31;35426;192;168;0;102;80;20
219;196;206;31;44711;192;168;0;102;80;20
219;196;206;31;17156;192;168;0;102;80;20
219;196;206;31;3638;192;168;0;102;80;20
219;196;206;31;15751;192;168;0;102;80;20
219;196;206;31;12947;192;168;0;102;80;20
219;196;206;31;30641;192;168;0;102;80;20
219;196;206;31;15872;192;168;0;102;80;20
219;196;206;31;47157;192;168;0;102;80;20
219;196;206;31;21892;192;168;0;102;80;20
219;196;206;31;29119;192;168;0;102;80;20
219;196;206;31;46622;192;168;0;102;80;20
219;196;206;31;22230;192;168;0;102;80;20
219;196;206;31;53329;192;168;0;102;80;20
219;196;206;31;41180;192;168;0;102;80;20
219;196;206;31;32583;192;168;0;102;80;20
219;196;206;31;57215;192;168;0;102;80;20
219;196;206;31;60485;192;168;0;102;80;20
219;196;206;31;47156;192;168;0;102;80;20
219;196;206;31;30152;192;168;0;102;80;20
219;196;206;31;36730;192;168;0;102;80;20
219;196;206;31;1414;192;168;0;102;80;20
219;196;206;31;54661;192;168;0;102;80;20
219;196;206;31;15395;192;168;0;102;80;20
219;196;206;31;12470;192;168;0;102;80;20
219;196;206;31;15104;192;168;0;102;80;20
219;196;206;31;29743;192;168;0;102;80;20
219;196;206;31;37615;192;168;0;102;80;20
219;196;206;31;35310;192;168;0;102;80;20
219;196;206;31;54361;192;168;0;102;80;20
219;196;206;31;59957;192;168;0;102;80;20
219;196;206;31;22195;192;168;0;102;80;20
219;196;206;31;7357;192;168;0;102;80;20
219;196;206;31;51511;192;168;0;102;80;20
219;196;206;31;12454;192;168;0;102;80;20
219;196;206;31;57999;192;168;0;102;80;20
219;196;206;31;43122;192;168;0;102;80;20
219;196;206;31;25639;192;168;0;102;80;20
219;196;206;31;4096;192;168;0;102;80;20
219;196;206;31;25776;192;168;0;102;80;20
219;196;206;31;30822;192;168;0;102;80;20
219;196;206;31;16426;192;168;0;102;80;20
219;196;206;31;5856;192;168;0;102;80;20
219;196;206;31;25200;192;168;0;102;80;20
219;196;206;31;31387;192;168;0;102;80;20
219;196;206;31;592;192;168;0;102;80;20
219;196;206;31;38811;192;168;0;102;80;20
219;196;206;31;12995;192;168;0;102;80;20
219;196;206;31;29678;192;168;0;102;80;20
219;196;206;31;31195;192;168;0;102;80;20
219;196;206;31;35714;192;168;0;102;80;20
219;196;206;31;17408;192;168;0;102;80;20
219;196;206;31;27784;192;168;0;102;80;20
219;196;206;31;801;192;168;0;102;80;20
219;196;206;31;20387;192;168;0;102;80;20
219;196;206;31;44244;192;168;0;102;80;20
219;196;206;31;63114;192;168;0;102;80;20
219;196;206;31;58375;192;168;0;102;80;20
219;196;206;31;21079;192;168;0;102;80;20
219;196;206;31;23353;192;168;0;102;80;20
219;196;206;31;21904;192;168;0;102;80;20
219;196;206;31;26787;192;168;0;102;80;20
219;196;206;31;53163;192;168;0;102;80;20
219;196;206;31;57129;192;168;0;102;80;20
219;196;206;31;37503;192;168;0;102;80;20
219;196;206;31;10201;192;168;0;102;80;20
219;196;206;31;51910;192;168;0;102;80;20
219;196;206;31;7519;192;168;0;102;80;20
219;196;206;31;42028;192;168;0;102;80;20
219;196;206;31;8072;192;168;0;102;80;20
219;196;206;31;4189;192;168;0;102;80;20
219;196;206;31;3712;192;168;0;102;80;20
219;196;206;31;63119;192;168;0;102;80;20
219;196;206;31;10155;192;168;0;102;80;20
219;196;206;31;62181;192;168;0;102;80;20
219;196;206;31;46086;192;168;0;102;80;20
